	abrev	num	freq	majors
1629	SAS	302	2	['Religion', 'South Asia Studies']
1630	SAS	303	2	['Religion', 'South Asia Studies']
1631	SAS	350	2	['Religion', 'South Asia Studies']
1632	SAS	350H	2	['Religion', 'South Asia Studies']
1633	SAS	360	2	['Religion', 'South Asia Studies']
1634	SAS	367	6	['History', 'International Relations - Economics', 'International Relations - Political Science', 'Middle Eastern Studies', 'Religion', 'South Asia Studies']
1635	SAS	370	2	['Religion', 'South Asia Studies']
1636	SOC	103	1	['International Relations - Economics']
1637	SOC	190	3	['Data Science', 'International Relations - Economics', 'Sociology']
1638	SOC	200	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1639	SOC	201	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1640	SOC	202	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1641	SOC	204	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1642	SOC	205	7	['American Studies', 'Architecture', 'Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1643	SOC	206	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1644	SOC	207	4	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1645	SOC	208	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1646	SOC	209	8	"['American Studies', 'Architecture', 'Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology', ""Women's and Gender Studies""]"
1647	SOC	210	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1648	SOC	211	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1649	SOC	212	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1650	SOC	213	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1651	SOC	214	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1652	SOC	220	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1653	SOC	225	6	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', 'Sociology']
1654	SOC	226	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1655	SOC	232	5	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology', 'South Asia Studies']
1656	SOC	241	5	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies', 'Sociology']
1657	SOC	246	6	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', 'Sociology']
1658	SOC	250	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1659	SOC	251	6	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies', 'Sociology']
1660	SOC	252	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1661	SOC	260	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1662	SOC	290	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1663	SOC	302	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1664	SOC	304	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1665	SOC	306	6	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1666	SOC	307	2	['American Studies', 'Architecture']
1667	SOC	308	8	"['American Studies', 'Architecture', 'Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology', ""Women's and Gender Studies""]"
1668	SOC	309	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1669	SOC	310	5	['American Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1670	SOC	311	7	['American Studies', 'Architecture', 'Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1671	SOC	312	6	['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', 'Sociology']
1672	SOC	314	5	['American Studies', 'Architecture', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1673	SOC	315	5	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology', ""Women's and Gender Studies""]"
1674	SOC	317	6	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1675	SOC	318	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1676	SOC	320	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1677	SOC	322	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1678	SOC	324	2	['American Studies', 'Architecture']
1679	SOC	334	6	['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1680	SOC	348	4	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Sociology']
1681	SOC	350	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1682	SOC	350H	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1683	SOC	360	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1684	SOC	370	3	['International Relations - History', 'International Relations - Political Science', 'Sociology']
1685	SPAN	241	2	['Latin American Studies', 'Spanish']
1686	SPAN	243	2	['Latin American Studies', 'Spanish']
1687	SPAN	244	2	['Latin American Studies', 'Spanish']
1688	SPAN	245	2	['American Studies', 'Architecture']
1689	SPAN	246	3	['Latin American Studies', 'Spanish', 'Theatre Studies']
1690	SPAN	247	2	['Latin American Studies', 'Spanish']
1691	SPAN	248	3	['Jewish Studies', 'Latin American Studies', 'Spanish']
1692	SPAN	250	2	['Latin American Studies', 'Spanish']
1693	SPAN	250H	2	['Latin American Studies', 'Spanish']
1694	SPAN	251	2	['Latin American Studies', 'Spanish']
1695	SPAN	252	5	['Jewish Studies', 'Latin American Studies', 'Medieval Renaissance Studies', 'Middle Eastern Studies', 'Spanish']
1696	SPAN	253	2	['Latin American Studies', 'Spanish']
1697	SPAN	255	2	['American Studies', 'Architecture']
1698	SPAN	257	2	['Latin American Studies', 'Spanish']
1699	SPAN	258H	2	['Latin American Studies', 'Spanish']
1700	SPAN	262	1	['Medieval Renaissance Studies']
1701	SPAN	263	3	"['Latin American Studies', 'Spanish', ""Women's and Gender Studies""]"
1702	SPAN	265	2	['Latin American Studies', 'Spanish']
1703	SPAN	266	2	['Latin American Studies', 'Spanish']
1704	SPAN	268	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
1705	SPAN	269	3	['Africana Studies - The Caribbean and Latin America Concentration', 'Latin American Studies', 'Spanish']
1706	SPAN	270	2	['Latin American Studies', 'Spanish']
1707	SPAN	271	1	"[""Women's and Gender Studies""]"
1708	SPAN	272	2	['Latin American Studies', 'Spanish']
1709	SPAN	273	2	['Latin American Studies', 'Spanish']
1710	SPAN	275	2	['Latin American Studies', 'Spanish']
1711	SPAN	277	3	"['Latin American Studies', 'Spanish', ""Women's and Gender Studies""]"
1712	SPAN	278	4	"['Latin American Studies', 'Medieval Renaissance Studies', 'Spanish', ""Women's and Gender Studies""]"
1713	SPAN	279	2	['Latin American Studies', 'Spanish']
1714	SPAN	287	2	['Latin American Studies', 'Spanish']
1715	SPAN	291	3	"['Latin American Studies', 'Spanish', ""Women's and Gender Studies""]"
1716	SPAN	293	2	['Latin American Studies', 'Spanish']
1717	SPAN	299	2	['Latin American Studies', 'Spanish']
1718	SPAN	301	2	['Latin American Studies', 'Spanish']
1719	SPAN	302	3	['Latin American Studies', 'Medieval Renaissance Studies', 'Spanish']
1720	SPAN	303	2	['Latin American Studies', 'Spanish']
1721	SPAN	305	4	['American Studies', 'Architecture', 'Latin American Studies', 'Spanish']
1722	SPAN	307	3	['Latin American Studies', 'Medieval Renaissance Studies', 'Spanish']
1723	SPAN	308	3	['Latin American Studies', 'Medieval Renaissance Studies', 'Spanish']
1724	SPAN	309	2	['Latin American Studies', 'Spanish']
1725	SPAN	310	2	['Latin American Studies', 'Spanish']
1726	SPAN	311	2	['Latin American Studies', 'Spanish']
1727	SPAN	315	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
1728	SPAN	317	2	['Latin American Studies', 'Spanish']
1729	SPAN	318	3	['Latin American Studies', 'Medieval Renaissance Studies', 'Spanish']
1730	SPAN	319	2	['Latin American Studies', 'Spanish']
1731	SPAN	322	2	['Latin American Studies', 'Spanish']
1732	SPAN	323	2	['Latin American Studies', 'Spanish']
1733	SPAN	324	2	['Latin American Studies', 'Spanish']
1734	SPAN	325	3	['Latin American Studies', 'Medieval Renaissance Studies', 'Spanish']
1735	SPAN	327	1	"[""Women's and Gender Studies""]"
1736	SPAN	329	2	['Latin American Studies', 'Spanish']
1737	SPAN	335	2	['Latin American Studies', 'Spanish']
1738	SPAN	344	2	['Latin American Studies', 'Spanish']
1739	SPAN	350	2	['Latin American Studies', 'Spanish']
1740	SPAN	350H	2	['Latin American Studies', 'Spanish']
1741	SPAN	360	2	['Latin American Studies', 'Spanish']
1742	SPAN	370	2	['Latin American Studies', 'Spanish']
1743	SPAN	377	2	['Latin American Studies', 'Spanish']
1744	STAT	101	1	['Data Science']
1745	STAT	160	1	['Environmental Studies']
1746	STAT	218	3	['Data Science', 'Mathematics', 'Neuroscience']
1747	STAT	220	2	['Data Science', 'Mathematics']
1748	STAT	221	2	['Data Science', 'Mathematics']
1749	STAT	228	2	['Data Science', 'Mathematics']
1750	STAT	260	5	['Data Science', 'Environmental Studies', 'Mathematics', 'Neuroscience', 'Psychology']
1751	STAT	309	1	['Data Science']
1752	STAT	318	2	['Data Science', 'Mathematics']
1753	SUST	201	1	['Environmental Studies']
1754	SUST	301	1	['Environmental Studies']
1755	SWA	101	4	['Africana Studies - Africa Concentration', 'Africana Studies - General Africana Studies Concentration', 'Africana Studies - The Caribbean and Latin America Concentration', 'Africana Studies - United States Concentration']
1756	SWA	102	4	['Africana Studies - Africa Concentration', 'Africana Studies - General Africana Studies Concentration', 'Africana Studies - The Caribbean and Latin America Concentration', 'Africana Studies - United States Concentration']
1757	SWA	201	1	['Africana Studies - Africa Concentration']
1758	SWA	202	1	['Africana Studies - Africa Concentration']
1759	SWA	203	4	['Africana Studies - Africa Concentration', 'Africana Studies - General Africana Studies Concentration', 'Africana Studies - The Caribbean and Latin America Concentration', 'Africana Studies - United States Concentration']
1760	THST	104	1	['Theatre Studies']
1761	THST	155	1	['Theatre Studies']
1762	THST	200	4	"['Jewish Studies', 'Media Arts and Sciences', 'Theatre Studies', ""Women's and Gender Studies""]"
1763	THST	204	1	['Theatre Studies']
1764	THST	206	1	['Theatre Studies']
1765	THST	207	2	['Media Arts and Sciences', 'Theatre Studies']
1766	THST	209	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Media Arts and Sciences', 'Theatre Studies']
1767	THST	210	2	['American Studies', 'Architecture']
1768	THST	212	2	"['Theatre Studies', ""Women's and Gender Studies""]"
1769	THST	214	1	['Theatre Studies']
1770	THST	215	3	['American Studies', 'Architecture', 'Theatre Studies']
1771	THST	221	2	['English and Creative Writing', 'Theatre Studies']
1772	THST	222	1	['Theatre Studies']
1773	THST	245	1	['Theatre Studies']
1774	THST	251	3	['Comparative Literary Studies', 'East Asian Languages and Cultures', 'East Asian Studies']
1775	THST	276	1	['Theatre Studies']
1776	THST	300	1	['Theatre Studies']
1777	THST	305	1	['Theatre Studies']
1778	THST	306	1	['Theatre Studies']
1779	THST	310	1	['Theatre Studies']
1780	THST	315	1	['Theatre Studies']
1781	THST	321	1	['Theatre Studies']
1782	THST	345	1	['Theatre Studies']
1783	THST	350	1	['Theatre Studies']
1784	THST	350G	1	['Theatre Studies']
1785	THST	350H	1	['Theatre Studies']
1786	THST	353	1	"[""Women's and Gender Studies""]"
1787	THST	355	1	['Theatre Studies']
1788	THST	360	1	['Theatre Studies']
1789	THST	370	1	['Theatre Studies']
1790	WGST	100Y	1	"[""Women's and Gender Studies""]"
1791	WGST	102Y	2	"['Education Studies', ""Women's and Gender Studies""]"
1792	WGST	108	3	"['Education Studies', 'International Relations - Economics', ""Women's and Gender Studies""]"
1793	WGST	120	1	"[""Women's and Gender Studies""]"
1794	WGST	121	2	"['International Relations - Economics', ""Women's and Gender Studies""]"
1795	WGST	205	3	"['International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1796	WGST	211	5	"['American Studies', 'Architecture', 'Education Studies', 'International Relations - Economics', ""Women's and Gender Studies""]"
1797	WGST	214	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1798	WGST	215	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1799	WGST	216	7	"['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', ""Women's and Gender Studies""]"
1800	WGST	217	7	"['American Studies', 'Architecture', 'Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1801	WGST	218	7	"['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', ""Women's and Gender Studies""]"
1802	WGST	219	6	"['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1803	WGST	220	6	"['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1804	WGST	221	5	"['Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1805	WGST	222	6	"['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1806	WGST	223	4	"['American Studies', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1807	WGST	224	7	"['American Studies', 'Anthropology', 'Architecture', 'Education Studies', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1808	WGST	225	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1809	WGST	226	6	"['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1810	WGST	230	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1811	WGST	240	7	"['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', ""Women's and Gender Studies""]"
1812	WGST	245	3	"['International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1813	WGST	249	4	"['American Studies', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1814	WGST	250	3	"['International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1815	WGST	250H	3	"['International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1816	WGST	255	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1817	WGST	260	1	"[""Women's and Gender Studies""]"
1818	WGST	274	6	"['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1819	WGST	296	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1820	WGST	302	5	"['Environmental Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1821	WGST	305	6	"['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1822	WGST	306	6	"['American Studies', 'Architecture', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1823	WGST	307	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1824	WGST	310	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1825	WGST	311	7	"['American Studies', 'Architecture', 'Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1826	WGST	313	3	"['International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1827	WGST	314	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1828	WGST	320	6	"['American Studies', 'Anthropology', 'Architecture', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1829	WGST	322	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1830	WGST	325	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1831	WGST	326	8	"['American Studies', 'Architecture', 'Education Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', ""Women's and Gender Studies""]"
1832	WGST	328	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1833	WGST	341	4	"['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1834	WGST	350	3	"['International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1835	WGST	350H	3	"['International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1836	WGST	360	3	"['International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1837	WGST	370	3	"['International Relations - History', 'International Relations - Political Science', ""Women's and Gender Studies""]"
1838	WRIT	107	1	['Art History']
1839	WRIT	110	2	"['Education Studies', ""Women's and Gender Studies""]"
1840	WRIT	114	2	['Education Studies', 'Philosophy']
1841	WRIT	115	1	['Studio Art - students entering before Fall 2021']
1842	WRIT	120	2	['English', 'English and Creative Writing']
1843	WRIT	141	1	['Medieval Renaissance Studies']
1844	WRIT	143	1	['Medieval Renaissance Studies']
1845	WRIT	147	1	['Medieval Renaissance Studies']
1846	WRIT	149	1	['Art History']
1847	WRIT	153	1	['Medieval Renaissance Studies']
1848	WRIT	162	1	['Environmental Studies']
1849	WRIT	171	1	['Environmental Studies']
1850	WRIT	187	1	['Medieval Renaissance Studies']
1851	WRIT	277	2	['International Relations - History', 'International Relations - Political Science']
1852	WRIT	307	2	['American Studies', 'Architecture']
