	abrev	num	freq	majors
786	ENG	284	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
787	ENG	286	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
788	ENG	287	1	['Comparative Literary Studies']
789	ENG	289	1	['Comparative Literary Studies']
790	ENG	291	4	['American Studies', 'Comparative Literary Studies', 'English', 'English and Creative Writing']
791	ENG	292	2	['American Studies', 'Comparative Literary Studies']
792	ENG	294	5	"['American Studies', 'Comparative Literary Studies', 'English', 'English and Creative Writing', ""Women's and Gender Studies""]"
793	ENG	295	4	['Comparative Literary Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
794	ENG	296	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
795	ENG	297	3	"['Comparative Literary Studies', 'Education Studies', ""Women's and Gender Studies""]"
796	ENG	298	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Latin American Studies']
797	ENG	299	1	['Comparative Literary Studies']
798	ENG	301	2	['Comparative Literary Studies', 'English and Creative Writing']
799	ENG	302	2	['Comparative Literary Studies', 'English and Creative Writing']
800	ENG	308	1	['Comparative Literary Studies']
801	ENG	311	3	['English', 'English and Creative Writing', 'Medieval Renaissance Studies']
802	ENG	314	2	['English', 'English and Creative Writing']
803	ENG	315	2	['Comparative Literary Studies', 'Medieval Renaissance Studies']
804	ENG	316	2	['Comparative Literary Studies', 'Medieval Renaissance Studies']
805	ENG	317	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
806	ENG	319	1	['Comparative Literary Studies']
807	ENG	324	2	['Medieval Renaissance Studies', 'Theatre Studies']
808	ENG	325	4	['Comparative Literary Studies', 'English', 'English and Creative Writing', 'Medieval Renaissance Studies']
809	ENG	335	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
810	ENG	336	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
811	ENG	341	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
812	ENG	342	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
813	ENG	345	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
814	ENG	346	4	"['Comparative Literary Studies', 'English', 'English and Creative Writing', ""Women's and Gender Studies""]"
815	ENG	347	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
816	ENG	349	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
817	ENG	350	1	['Comparative Literary Studies']
818	ENG	350H	1	['Comparative Literary Studies']
819	ENG	351H	1	['Comparative Literary Studies']
820	ENG	355	1	['Comparative Literary Studies']
821	ENG	356	2	['American Studies', 'Comparative Literary Studies']
822	ENG	357	3	"['American Studies', 'Comparative Literary Studies', ""Women's and Gender Studies""]"
823	ENG	358	3	['Comparative Literary Studies', 'English', 'English and Creative Writing']
824	ENG	360	1	['Comparative Literary Studies']
825	ENG	370	1	['Comparative Literary Studies']
826	ENG	382	1	['Comparative Literary Studies']
827	ENG	383	2	"['Comparative Literary Studies', ""Women's and Gender Studies""]"
828	ENG	386	1	['Comparative Literary Studies']
829	ENG	387	1	"[""Women's and Gender Studies""]"
830	ENG	388	2	['English', 'English and Creative Writing']
831	ENG	389	1	['Comparative Literary Studies']
832	ENG	393	1	['Comparative Literary Studies']
833	ENGR	120	1	['Latin American Studies']
834	ENGR	305	1	['Education Studies']
835	ES	100	1	['Environmental Studies']
836	ES	101	1	['Environmental Studies']
837	ES	102	1	['Environmental Studies']
838	ES	105	1	['Environmental Studies']
839	ES	106	1	['Environmental Studies']
840	ES	150H	1	['Environmental Studies']
841	ES	151H	1	['Environmental Studies']
842	ES	201	1	['Geosciences']
843	ES	214	2	['Environmental Studies', 'International Relations - History']
844	ES	219	1	['Environmental Studies']
845	ES	220	1	['Environmental Studies']
846	ES	228	5	['American Studies', 'Economics', 'Environmental Studies', 'International Relations - History', 'International Relations - Political Science']
847	ES	229	1	['Latin American Studies']
848	ES	233	1	['Environmental Studies']
849	ES	234	1	['Environmental Studies']
850	ES	238	2	['Comparative Literary Studies', 'Environmental Studies']
851	ES	242	1	['Environmental Studies']
852	ES	247	2	['Biological Sciences', 'Environmental Studies']
853	ES	250	1	['Environmental Studies']
854	ES	250GH	1	['Environmental Studies']
855	ES	250H	1	['Environmental Studies']
856	ES	251	1	['Environmental Studies']
857	ES	265	3	['Environmental Studies', 'International Relations - History', 'International Relations - Political Science']
858	ES	267	2	['Art History', 'Environmental Studies']
859	ES	299	4	['Environmental Studies', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
860	ES	300	1	['Environmental Studies']
861	ES	307	1	['Environmental Studies']
862	ES	310	1	['Environmental Studies']
863	ES	312	2	['International Relations - Economics', 'International Relations - History']
864	ES	325	2	['International Relations - Economics', 'International Relations - History']
865	ES	327	1	['Environmental Studies']
866	ES	327H	1	['Environmental Studies']
867	ES	328	3	['International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
868	ES	329	1	['Latin American Studies']
869	ES	347	1	['Environmental Studies']
870	ES	350	1	['Environmental Studies']
871	ES	350H	1	['Environmental Studies']
872	ES	355	1	['Environmental Studies']
873	ES	360	1	['Environmental Studies']
874	ES	362	1	['Environmental Studies']
875	ES	365	1	['Environmental Studies']
876	ES	370	1	['Environmental Studies']
877	ES	381	2	['International Relations - Economics', 'International Relations - History']
878	ES	398	1	['Environmental Studies']
879	ES	399	1	['Environmental Studies']
880	EXTD	123	1	['Environmental Studies']
881	EXTD	128	1	['Environmental Studies']
882	FREN	201	1	['French and Francophone Studies']
883	FREN	202	2	['French and Francophone Studies', 'French Cultural Studies']
884	FREN	205	2	['French and Francophone Studies', 'French Cultural Studies']
885	FREN	206	2	['French and Francophone Studies', 'French Cultural Studies']
886	FREN	207	2	['French and Francophone Studies', 'French Cultural Studies']
887	FREN	208	2	['French and Francophone Studies', 'French Cultural Studies']
888	FREN	209	2	['French and Francophone Studies', 'French Cultural Studies']
889	FREN	210	3	['French and Francophone Studies', 'French Cultural Studies', 'Medieval Renaissance Studies']
890	FREN	211	3	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'French and Francophone Studies', 'French Cultural Studies']
891	FREN	212	2	['French and Francophone Studies', 'French Cultural Studies']
892	FREN	213	2	['French and Francophone Studies', 'French Cultural Studies']
893	FREN	214	2	['French and Francophone Studies', 'French Cultural Studies']
894	FREN	216	1	['French and Francophone Studies']
895	FREN	217	2	['French and Francophone Studies', 'French Cultural Studies']
896	FREN	218	3	['Africana Studies - Africa Concentration', 'Africana Studies - The Caribbean and Latin America Concentration', 'French and Francophone Studies']
897	FREN	220	2	['French and Francophone Studies', 'French Cultural Studies']
898	FREN	221	2	['French and Francophone Studies', 'French Cultural Studies']
899	FREN	222	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'French and Francophone Studies', 'French Cultural Studies']
900	FREN	223	1	['French and Francophone Studies']
901	FREN	224	3	['French and Francophone Studies', 'French Cultural Studies', 'Medieval Renaissance Studies']
902	FREN	225	2	['French and Francophone Studies', 'French Cultural Studies']
903	FREN	226	2	['French and Francophone Studies', 'French Cultural Studies']
904	FREN	227	2	['French and Francophone Studies', 'French Cultural Studies']
905	FREN	228	2	['French and Francophone Studies', 'French Cultural Studies']
906	FREN	229	3	['American Studies', 'French and Francophone Studies', 'French Cultural Studies']
907	FREN	230	2	['French and Francophone Studies', 'French Cultural Studies']
908	FREN	231	1	['French and Francophone Studies']
909	FREN	232	3	['French and Francophone Studies', 'French Cultural Studies', 'Jewish Studies']
910	FREN	233	2	['French and Francophone Studies', 'French Cultural Studies']
911	FREN	234	2	['Comparative Literary Studies', 'French and Francophone Studies']
912	FREN	235	2	['French and Francophone Studies', 'French Cultural Studies']
913	FREN	237	2	['French and Francophone Studies', 'French Cultural Studies']
914	FREN	241	2	['French and Francophone Studies', 'French Cultural Studies']
915	FREN	250	1	['French and Francophone Studies']
916	FREN	250H	1	['French and Francophone Studies']
917	FREN	278	3	['French and Francophone Studies', 'French Cultural Studies', 'Medieval Renaissance Studies']
918	FREN	300	5	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Environmental Studies', 'French and Francophone Studies', 'French Cultural Studies']
919	FREN	302	2	['French and Francophone Studies', 'French Cultural Studies']
920	FREN	303	3	['French and Francophone Studies', 'French Cultural Studies', 'Medieval Renaissance Studies']
921	FREN	305	2	['French and Francophone Studies', 'French Cultural Studies']
922	FREN	306	2	['French and Francophone Studies', 'French Cultural Studies']
923	FREN	307	2	['French and Francophone Studies', 'French Cultural Studies']
924	FREN	308	3	['Cognitive and Linguistic Sciences - Linguistics Concentration', 'French and Francophone Studies', 'French Cultural Studies']
925	FREN	312	1	['French and Francophone Studies']
926	FREN	313	2	['French and Francophone Studies', 'French Cultural Studies']
927	FREN	314	4	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'French and Francophone Studies', 'French Cultural Studies']
928	FREN	315	2	['French and Francophone Studies', 'French Cultural Studies']
929	FREN	317	2	['French and Francophone Studies', 'French Cultural Studies']
930	FREN	319	2	['French and Francophone Studies', 'French Cultural Studies']
931	FREN	322	2	['French and Francophone Studies', 'French Cultural Studies']
932	FREN	323	3	"['French and Francophone Studies', 'French Cultural Studies', ""Women's and Gender Studies""]"
933	FREN	324	2	['French and Francophone Studies', 'French Cultural Studies']
934	FREN	330	4	['Africana Studies - Africa Concentration', 'Africana Studies - The Caribbean and Latin America Concentration', 'French and Francophone Studies', 'French Cultural Studies']
935	FREN	331	1	['French and Francophone Studies']
936	FREN	332	2	['French and Francophone Studies', 'French Cultural Studies']
937	FREN	333	3	['French and Francophone Studies', 'French Cultural Studies', 'Medieval Renaissance Studies']
938	FREN	334	1	['French and Francophone Studies']
939	FREN	335	1	['French and Francophone Studies']
940	FREN	350	1	['French and Francophone Studies']
941	FREN	356	2	['French and Francophone Studies', 'French Cultural Studies']
942	FREN	360	1	['French and Francophone Studies']
943	FREN	370	1	['French and Francophone Studies']
944	FRST	350	1	['French Cultural Studies']
945	FRST	360	1	['French Cultural Studies']
946	FRST	370	1	['French Cultural Studies']
947	GEOS	101	2	['Environmental Studies', 'Geosciences']
948	GEOS	102	2	['Environmental Studies', 'Geosciences']
949	GEOS	200	1	['Geosciences']
950	GEOS	201	1	['Geosciences']
951	GEOS	203	1	['Geosciences']
952	GEOS	208	2	['Environmental Studies', 'Geosciences']
953	GEOS	210	1	['Geosciences']
954	GEOS	215	1	['Environmental Studies']
955	GEOS	218	1	['Geosciences']
956	GEOS	220	1	['Geosciences']
957	GEOS	223	2	['Environmental Studies', 'Geosciences']
958	GEOS	230	1	['Environmental Studies']
959	GEOS	250	1	['Geosciences']
960	GEOS	250G	1	['Geosciences']
961	GEOS	250H	1	['Geosciences']
962	GEOS	304	3	['Astronomy', 'Environmental Studies', 'Geosciences']
963	GEOS	313	2	['Astronomy', 'Geosciences']
964	GEOS	315	3	['Astronomy', 'Environmental Studies', 'Geosciences']
965	GEOS	316	2	['Astronomy', 'Geosciences']
966	GEOS	317	2	['Astronomy', 'Geosciences']
967	GEOS	318	2	['Astronomy', 'Geosciences']
968	GEOS	320	3	['Astronomy', 'Environmental Studies', 'Geosciences']
969	GEOS	350	2	['Astronomy', 'Geosciences']
970	GEOS	350G	2	['Astronomy', 'Geosciences']
971	GEOS	360	2	['Astronomy', 'Geosciences']
972	GEOS	370	2	['Astronomy', 'Geosciences']
973	GER	130	1	['German Studies']
974	GER	130Y	1	['German Studies']
975	GER	201	1	['German Studies']
976	GER	202	1	['German Studies']
977	GER	202W	1	['German Studies']
978	GER	225	1	['German Studies']
979	GER	229	1	['German Studies']
980	GER	231	1	['German Studies']
981	GER	234	1	['German Studies']
982	GER	236	1	['German Studies']
983	GER	238	1	['German Studies']
984	GER	239	1	['German Studies']
985	GER	250	1	['German Studies']
986	GER	250H	1	['German Studies']
987	GER	258	1	['German Studies']
988	GER	286	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'German Studies']
989	GER	325	1	['German Studies']
990	GER	329	2	"['German Studies', ""Women's and Gender Studies""]"
991	GER	338	1	['German Studies']
992	GER	350	1	['German Studies']
993	GER	350H	1	['German Studies']
994	GER	360	1	['German Studies']
995	GER	362	1	['German Studies']
996	GER	370	1	['German Studies']
997	GER	385	1	['German Studies']
998	GER	386	1	['German Studies']
999	GER	387	1	['German Studies']
1000	GER	388	2	['American Studies', 'German Studies']
1001	GER	389	1	['German Studies']
1002	GRK	101	1	['Classical Civilization']
1003	GRK	102	1	['Classical Civilization']
1004	GRK	201	1	['Classical Civilization']
1005	GRK	202	1	['Classical Civilization']
1006	GRK	203	1	['Classical Civilization']
1007	GRK	250	1	['Classical Civilization']
1008	GRK	250H	1	['Classical Civilization']
1009	GRK	302	1	['Classical Civilization']
1010	GRK	303	1	['Classical Civilization']
1011	GRK	304	1	['Classical Civilization']
1012	GRK	306	1	['Classical Civilization']
1013	GRK	307	1	['Classical Civilization']
1014	GRK	308	1	['Classical Civilization']
1015	GRK	309	1	['Classical Civilization']
1016	GRK	311	1	['Classical Civilization']
1017	GRK	350	1	['Classical Civilization']
1018	GRK	350H	1	['Classical Civilization']
1019	HEBR	201	1	['Classical Civilization']
1020	HIST	114Y	2	['History', 'International Relations - Economics']
1021	HIST	116Y	2	['History', 'Russian Area Studies']
1022	HIST	200	5	['Classical Civilization', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1023	HIST	201	4	['History', 'International Relations - Economics', 'International Relations - Political Science', 'Jewish Studies']
1024	HIST	203	6	['American Studies', 'Education Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1025	HIST	204	6	['American Studies', 'Education Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1026	HIST	205	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1027	HIST	207	6	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1028	HIST	208	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1029	HIST	211	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1030	HIST	212	4	['History', 'International Relations - Economics', 'International Relations - Political Science', 'Latin American Studies']
1031	HIST	213	6	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies', 'Medieval Renaissance Studies']
1032	HIST	214	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1033	HIST	215	6	['Africana Studies - The Caribbean and Latin America Concentration', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1034	HIST	218	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1035	HIST	220	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1036	HIST	221	7	['English', 'English and Creative Writing', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1037	HIST	222	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1038	HIST	228	4	['Classical Civilization', 'History', 'International Relations - Economics', 'International Relations - Political Science']
1039	HIST	229	5	['Classical Civilization', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1040	HIST	230	5	['Classical Civilization', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1041	HIST	231	5	['Classical Civilization', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1042	HIST	232	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1043	HIST	233	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1044	HIST	234	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1045	HIST	240	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1046	HIST	242	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies']
1047	HIST	243	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies']
1048	HIST	244	6	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1049	HIST	245	6	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies']
1050	HIST	246	6	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies', 'Russian Area Studies']
1051	HIST	247	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Russian Area Studies']
1052	HIST	248	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Russian Area Studies']
1053	HIST	249	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1054	HIST	250	2	['History', 'International Relations - Political Science']
1055	HIST	250H	2	['History', 'International Relations - Political Science']
1056	HIST	251	1	['History']
1057	HIST	252	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1058	HIST	253	5	['American Studies', 'Education Studies', 'History', 'International Relations - Economics', 'International Relations - Political Science']
1059	HIST	254	6	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies']
1060	HIST	256	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1061	HIST	260	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1062	HIST	261	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1063	HIST	262	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1064	HIST	263	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1065	HIST	264	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1066	HIST	265	5	['Africana Studies - Africa Concentration', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1067	HIST	266	5	['History', 'International Relations - Economics', 'International Relations - Political Science', 'Middle Eastern Studies', 'South Asia Studies']
1068	HIST	267	4	['American Studies', 'History', 'International Relations - Economics', 'International Relations - Political Science']
1069	HIST	268	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1070	HIST	269	1	['East Asian Studies']
1071	HIST	270	3	['History', 'International Relations - Economics', 'International Relations - Political Science']
1072	HIST	272	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1073	HIST	273	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1074	HIST	274	1	['East Asian Studies']
1075	HIST	275	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1076	HIST	276	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1077	HIST	277	6	['American Studies', 'East Asian Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1078	HIST	278	5	['East Asian Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1079	HIST	279	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1080	HIST	280	5	['East Asian Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1081	HIST	284	6	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies', 'Middle Eastern Studies']
1082	HIST	285	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies']
1083	HIST	293	6	"['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Middle Eastern Studies', ""Women's and Gender Studies""]"
1084	HIST	299	5	['Environmental Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1085	HIST	302	6	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies', 'Russian Area Studies']
1086	HIST	311	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1087	HIST	312	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1088	HIST	314	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1089	HIST	319	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1090	HIST	320	6	['American Studies', 'Environmental Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1091	HIST	321	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1092	HIST	325	5	['Classical Civilization', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1093	HIST	329	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1094	HIST	330	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1095	HIST	334	3	['History', 'International Relations - Economics', 'International Relations - Political Science']
1096	HIST	340	5	['American Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1097	HIST	341	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1098	HIST	350	2	['History', 'International Relations - Political Science']
1099	HIST	350H	2	['History', 'International Relations - Political Science']
1100	HIST	352	4	['History', 'International Relations - Economics', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1101	HIST	354	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1102	HIST	358	6	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies', 'Medieval Renaissance Studies']
1103	HIST	359	4	['History', 'International Relations - Economics', 'International Relations - Political Science', 'Latin American Studies']
1104	HIST	360	2	['History', 'International Relations - Political Science']
1105	HIST	364	6	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies', 'Middle Eastern Studies']
1106	HIST	365	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1107	HIST	366	6	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Jewish Studies', 'Middle Eastern Studies']
1108	HIST	367	5	['History', 'International Relations - Economics', 'International Relations - Political Science', 'Middle Eastern Studies', 'South Asia Studies']
1109	HIST	369	5	['History', 'International Relations - Economics', 'International Relations - Political Science', 'Jewish Studies', 'Middle Eastern Studies']
1110	HIST	370	2	['History', 'International Relations - Political Science']
1111	HIST	371	1	['History']
1112	HIST	375	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1113	HIST	376	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1114	HIST	377	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Latin American Studies']
1115	HIST	379	5	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science', 'Medieval Renaissance Studies']
1116	HIST	383	4	['History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1117	HIST	395	5	['East Asian Studies', 'History', 'International Relations - Economics', 'International Relations - History', 'International Relations - Political Science']
1118	HNUR	201	1	['South Asia Studies']
1119	HNUR	202	1	['South Asia Studies']
1120	HNUR	304	1	['South Asia Studies']
1121	IREC	350	1	['International Relations - Economics']
1122	IREC	360	1	['International Relations - Economics']
1123	IREC	370	1	['International Relations - Economics']
1124	IRPS	250	1	['International Relations - Political Science']
1125	IRPS	350	1	['International Relations - Political Science']
1126	IRPS	360	1	['International Relations - Political Science']
1127	IRPS	370	1	['International Relations - Political Science']
1128	ITAS	101	1	['Italian Studies']
1129	ITAS	102	1	['Italian Studies']
1130	ITAS	103	1	['Italian Studies']
1131	ITAS	104Y	1	['Italian Studies']
1132	ITAS	201	1	['Italian Studies']
1133	ITAS	202	1	['Italian Studies']
1134	ITAS	202W	1	['Italian Studies']
1135	ITAS	203	1	['Italian Studies']
1136	ITAS	210	1	"[""Women's and Gender Studies""]"
1137	ITAS	212	1	['Italian Studies']
1138	ITAS	220	1	['Italian Studies']
1139	ITAS	250	1	['Italian Studies']
1140	ITAS	250H	1	['Italian Studies']
1141	ITAS	261	3	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after', 'Italian Studies']
1142	ITAS	263	2	['Comparative Literary Studies', 'Medieval Renaissance Studies']
1143	ITAS	270	1	['Italian Studies']
1144	ITAS	271	1	['Italian Studies']
1145	ITAS	272	1	['Italian Studies']
1146	ITAS	273	1	['Italian Studies']
1147	ITAS	274	3	"['Italian Studies', 'Medieval Renaissance Studies', ""Women's and Gender Studies""]"
1148	ITAS	310	1	['Italian Studies']
1149	ITAS	315	1	['Italian Studies']
1150	ITAS	320	1	['Italian Studies']
1151	ITAS	324	1	['Italian Studies']
1152	ITAS	349	1	['Italian Studies']
1153	ITAS	350	1	['Italian Studies']
1154	ITAS	360	1	['Italian Studies']
1155	ITAS	370	1	['Italian Studies']
1156	JEST	104	1	['Middle Eastern Studies']
1157	JPN	201	2	['East Asian Languages and Cultures', 'East Asian Studies']
1158	JPN	202	2	['East Asian Languages and Cultures', 'East Asian Studies']
1159	JPN	231	2	['East Asian Languages and Cultures', 'East Asian Studies']
1160	JPN	232	2	['East Asian Languages and Cultures', 'East Asian Studies']
1161	JPN	250	1	['East Asian Languages and Cultures']
1162	JPN	250H	1	['East Asian Languages and Cultures']
1163	JPN	251	3	['Comparative Literary Studies', 'East Asian Languages and Cultures', 'East Asian Studies']
1164	JPN	252	2	['East Asian Languages and Cultures', 'East Asian Studies']
1165	JPN	280	2	['East Asian Languages and Cultures', 'East Asian Studies']
1166	JPN	290	2	['East Asian Languages and Cultures', 'East Asian Studies']
1167	JPN	308	2	['East Asian Languages and Cultures', 'East Asian Studies']
1168	JPN	309	2	['East Asian Languages and Cultures', 'East Asian Studies']
1169	JPN	314	2	['East Asian Languages and Cultures', 'East Asian Studies']
1170	JPN	350	1	['East Asian Languages and Cultures']
1171	JPN	350H	1	['East Asian Languages and Cultures']
1172	JPN	352	2	['East Asian Languages and Cultures', 'East Asian Studies']
1173	JPN	353	1	"[""Women's and Gender Studies""]"
1174	JPN	356	2	['East Asian Languages and Cultures', 'East Asian Studies']
1175	JPN	360	1	['East Asian Languages and Cultures']
1176	JPN	370	1	['East Asian Languages and Cultures']
1177	JSWT	223	2	['Cinema and Media Studies - entering in Fall 2020 and before', 'Cinema and Media Studies - entering in Spring 2021 and after']
1178	JWST	102	1	['Jewish Studies']
1179	JWST	211	2	['Jewish Studies', 'Religion']
1180	JWST	233	2	['Jewish Studies', 'Religion']
1181	JWST	250	2	['Jewish Studies', 'Religion']
1182	JWST	250H	2	['Jewish Studies', 'Religion']
1183	JWST	270	4	['American Studies', 'Comparative Literary Studies', 'Jewish Studies', 'Religion']
1184	JWST	274	2	['Jewish Studies', 'Religion']
1185	JWST	277	1	['Latin American Studies']
1186	JWST	290	2	['Jewish Studies', 'Religion']
1187	JWST	345	2	['Jewish Studies', 'Religion']
1188	JWST	350	2	['Jewish Studies', 'Religion']
1189	JWST	350H	2	['Jewish Studies', 'Religion']
1190	JWST	360	2	['Jewish Studies', 'Religion']
1191	JWST	370	2	['Jewish Studies', 'Religion']
1192	JWST	377	1	['Latin American Studies']
